company,title,location,url,description,skills,source
Gopuff,"Operations Associate, Bloomington, #32","Bloomington, IN",https://jobs.lever.co/gopuff/00f1c91d-b6cc-4bf5-ac4e-b9e76f72c08d,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays

#LI-DNP
",,lever
Gopuff,"Operations Associate, Boston, #1178","Boston, MA",https://jobs.lever.co/gopuff/975cab34-88d2-4465-bfab-7c2e8d3b3c63,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP


It is unlawful in Massachusetts to require or administer a lie detector test as a condition of employment or continued employment. An employer who violates this law shall be subject to criminal penalties and civil liability.
",,lever
Gopuff,"Operations Associate, Brentwood Area, #617","Raleigh, NC",https://jobs.lever.co/gopuff/8c99d05a-e19b-4e11-857a-3aff136b7548,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Bridgeport, #259","Bridgeport, CT",https://jobs.lever.co/gopuff/128613e6-cbe1-433f-982b-7f989b0ac8d1,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Barnum, #141","Denver, CO",https://jobs.lever.co/gopuff/80ec1096-3f98-467a-a0d8-d637c5725080,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays

#LI-DNP


#XOR-NS
",,lever
Gopuff,"Operations Associate, Bridgeport, #539","Bridgeport, PA",https://jobs.lever.co/gopuff/0afb6eb9-2f96-4d28-9859-3fc74c746e22,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Bronx, #620","Bronx, NY",https://jobs.lever.co/gopuff/af22b35f-a85b-447a-95b0-518bd1ed6591,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Bronx, #621","Bronx, NY",https://jobs.lever.co/gopuff/b3095b83-5276-48aa-8651-19d7c81007fd,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Brooklyn, #1041","Brooklyn, NY",https://jobs.lever.co/gopuff/ce7ad7bd-f0f0-4581-9317-5a39c398ebe4,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Brooklyn, #554","Brooklyn, NY",https://jobs.lever.co/gopuff/980ed8ea-f132-4ca7-ac4b-a86a97ed7dfb,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Brooklyn, #629","Brooklyn, NY",https://jobs.lever.co/gopuff/99281338-9bf3-466d-aa81-478f21a6bbe2,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Brooklyn, #892","Brooklyn, NY",https://jobs.lever.co/gopuff/c52f101e-f24c-4ce0-b954-f887c360de7d,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays


#LI-DNP
",,lever
Gopuff,"Operations Associate, Bucktown, #15","Chicago, IL",https://jobs.lever.co/gopuff/9f35902b-40df-43de-b9c3-4e4c0c94aa29,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays

#LI-DNP
",,lever
Gopuff,"Operations Associate, Cedar-Riverside, #82","Minneapolis, MN",https://jobs.lever.co/gopuff/b68d24ca-2472-4f14-87fb-9007bd3f8b91,"Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers.

Customers turn to Gopuff to provide their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks.


Responsibilities: 
-Pick and pack items for dispatch to customers
-Receive and unpack pallets of product from vendors, ensure physical inventory count matches purchase order/invoice, and resolve discrepancies
-Manage inventory and re-shelving of canceled orders
-Clean and organize sales floor and overall facility
-Manage waste and spoilage through strict compliance with FIFO practice
-Contact customer for substituted or out-of-stock items
-Handle, scan and move product in a safe and well-organized manner
-Stand, push, pull, squat, bend, reach and walk during shifts
-Use carts, pallet jacks, dollies and other equipment to move product
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Capability to walk several flights of steps periodically throughout the day
-Prepare quality beverages and food menu items for all customers by observing all recipes and presentation standards
-Ensure accuracy of all food and beverage packaged for delivery
-Follow health, safety and sanitation guidelines for all products
-Receive and put away order/invoice, and resolve discrepancies when they do not match expiration requirements
-Maintain Kitchen Facility organization and standards to ensure resources can be accessed while managing waste and spoilage through mindful pouring and food preparation
-Prepare, package and stage/handoff orders


Qualifications:
-High School Diploma or GED Equivalent
-Experience working in a restaurant or retail environment (preferred, not required)
-The ability to work a fluid schedule and be available during peak shifts (1st, 2nd, 3rd shifts)
-General working knowledge of basic web-based software applications (e.g. Google G-Suite)
-Stand and walk for the duration of an assigned shift
-Lift up to 49 pounds
-Available to work flexible hours that may include mornings, evenings, weekends, nights and holidays

#LI-DNP
",,lever
