title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Lead Data Scientist - Oakbrook,Blenheim Chalcot,Nottingham,UK,"Nottingham, UK","Machine Learning,Testing,SQL,R,Data Science,Database,Predictive Modelling,Deployment,Statistics,Mathematics,Flow,Power BI,JSON",Full Time,,0,0,2025-07-01T13:23:31.84Z,True
Senior Director of Product - AI/Machine Learning,Solera Health,,USA,", USA","Machine Learning,Data Science,Product Management,Deployment,Product Development,MBA,UX,Mathematics,JSON",Remote,,0,0,2025-07-01T12:20:05.676Z,True
"Senior Manager, Product Analytics",Babylist,,Canada,", Canada","Machine Learning,Testing,Python,SQL,Cloud,SageMaker,AWS,Data Science,IOS,Google Analytics,Security,Infrastructure,SAAS,Product Design,UX,Statistics,Mathematics,Airflow,JSON",Remote,"CAN $220,500 - $275,500 annually",220500,275500,2025-07-01T12:08:57.226Z,True
"Senior Manager, Product Analytics",Babylist,,USA,", USA","Machine Learning,Testing,Python,SQL,Cloud,SageMaker,AWS,Data Science,IOS,Google Analytics,Security,Infrastructure,SAAS,Product Design,UX,Statistics,Mathematics,Airflow,JSON",Remote,"$171,000-$256,000 annually",171000,256000,2025-07-01T12:08:53.543Z,True
Associate Director of Machine Learning and Data Science,GWI,Athens,Greece,"Athens, Greece","Machine Learning,Data Science,Data Collection,Research,AD,Mathematics,JSON","Remote,Full Time",,0,0,2025-07-01T12:00:47.59Z,True
"Director, Data Services",Samba TV,"New York, NY",USA,"New York, NY, USA","NLP,Cloud,Prompt Engineering,Embeddings,Vector Database,AWS,GCP,Apache,Data Science,Data Architect,Data Governance,DataBricks,Data Integrations,Architecture,Google Analytics,Product Management,Reliability,Storage,Airflow,BigQuery",Full Time,$220000-$240000 annually,220000,240000,2025-07-01T05:51:22.977Z,True
Data Science Intern,Journey Clinical,"New York, NY",USA,"New York, NY, USA","Machine Learning,Python,SQL,RNNs,API,Tableau,S3,Data Science,Data Analysis,Research,IOS,Computer Science,Google Analytics,Infrastructure,Statistics",Intern,$20-$20 hourly,20,20,2025-07-01T05:10:40.171Z,True
Data Scientist - Sydney/Melbourne,SafetyCulture,,Australia,", Australia","Machine Learning,Python,SQL,LLMs,Hadoop,Kafka,SCALA,S3,R,Data Science,Data Analysis,Big Data,Database,Predictive Modelling,IOS,AD,Google Analytics,Product Management,Product Development,Open Source,Gaming,Project Management,Statistics",Full Time,,0,0,2025-07-01T04:41:59.301Z,True
Principal Data Scientist - Carter,ShyftLabs,Toronto,Canada,"Toronto, Canada","Machine Learning,Python,SQL,XGBoost,SCALA,S3,Data Science,Data Engineer,Reinforcement Learning,Google Analytics,Infrastructure",Full Time,,0,0,2025-07-01T04:33:44.254Z,True
Senior Clinical Data Analyst (Healthcare Analytics),Tendo,"Chicago, IL",USA,"Chicago, IL, USA","Machine Learning,Python,SQL,Agile,QA,AWS,Git,SCALA,Scrum,S3,Devops,Data Science,DataBricks,PySpark,Google Analytics,Code Reviews,Business Administration,CI,Statistics,Jira,Power BI,Confluence",Full Time,"$102,000-$138,000 annually",102000,138000,2025-07-01T04:32:13Z,True
Senior Data Scientist,Visa,Auckland,New Zealand,"Auckland, New Zealand","Machine Learning,Python,SQL,Tensorflow,PyTorch,Generative AI,Hadoop,Docker,Data Science,Database,Forecasting,Hive,Predictive Modelling,Computer Science,Product Development,MBA,NOSQL,Statistics,Mathematics",Full Time,,0,0,2025-06-30T22:14:48.185Z,True
Manager - Data Science,Blend360,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,SQL,NLP,LLMs,Generative AI,Hadoop,Cloud,Data Mining,Feature Engineering,AWS,GCP,Azure,Data Science,Data Engineer,Big Data,DataBricks,Forecasting,Hive,PySpark,Computer Science,Google Analytics,Deployment,Operations Research,Project Management,Statistics,Mathematics",Full Time,,0,0,2025-06-30T22:14:14.434Z,True
Lead Data Scientist,Blend360,Hyderabad,India,"Hyderabad, India","Machine Learning,Testing,Python,Cloud,Pandas,SageMaker,AWS,GCP,Azure,R,Data Science,NumPy,Deployment,Statistics,Mathematics",Full Time,,0,0,2025-06-30T22:14:11.417Z,True
Senior Data Scientist,Blend360,Hyderabad,India,"Hyderabad, India","Machine Learning,Testing,Python,Cloud,Pandas,SageMaker,AWS,GCP,Azure,R,Data Science,NumPy,Deployment,Statistics,Mathematics",Full Time,,0,0,2025-06-30T22:14:08.395Z,True
Data Science Manager,Visa,Paris,France,"Paris, France","Machine Learning,Python,SQL,Hadoop,Agile,QA,Tableau,Scrum,Data Science,Clustering,Support Vector Machines,SME,Project Management,Statistics,Power BI,ARM",Full Time,,0,0,2025-06-30T22:14:05.317Z,True
Data Engineer,Visa,London,,"London, ","Python,SQL,Hadoop,Cloud,Scikit-learn,CICD,AWS,Azure,Git,Tableau,SCALA,Devops,Data Science,Data Engineer,Big Data,Hive,Computer Science,Statistics,Airflow,Unix,Power BI",Full Time,,0,0,2025-06-30T22:14:02.177Z,True
Lead Data Scientist - Big Data and Modelling ,Cermati.com,Jakarta,Indonesia,"Jakarta, Indonesia","Machine Learning,Python,SQL,Hadoop,Feature Engineering,AWS,GCP,Data Science,Data Engineer,Big Data,Data Infrastructure,Data Governance,DataBricks,Computer Science,Deployment,Airflow",Full Time,,0,0,2025-06-30T22:13:24.857Z,True
Data Engineering Manager,Deloitte,Midrand,South Africa,"Midrand, South Africa","Machine Learning,Testing,Python,SQL,ML Ops,Cloud,Data Lakes,Java,CICD,GCP,Azure,Terraform,Kafka,SCALA,Data Science,Data Engineer,Data Infrastructure,Data Governance,Data Modelling,Security,Deployment,Transformation,Code Reviews,Gaming,RedShift,BigQuery",Full Time,,0,0,2025-06-30T22:13:11.996Z,True
Carbon Data Expert,EcoVadis,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Tableau,Data Science,Data Analysis,Database,DataBricks,Research,Project Management",Full Time,,0,0,2025-06-30T22:12:09.668Z,True
Senior Data Scientist,The Rank Group,London,UK,"London, UK","Machine Learning,Python,Cloud,Data Science,Data Engineer,DataBricks,PySpark,Data Modelling,Azure Databricks,Statistics,Mathematics",Full Time,,0,0,2025-06-30T22:11:59.461Z,True
Data Architect,Version 1,Dublin,Ireland,"Dublin, Ireland","Agile,AWS,Data Science,Data Architect,Data Modelling,Architecture,Transformation,SnowFlake,Project Management,Oracle",Full Time,,0,0,2025-06-30T22:11:56.403Z,True
Cloud Data Engineer confirmé/senior (F/H),Talan,Lille,France,"Lille, France","Machine Learning,Python,Cloud,GCP,Azure,PostGres,MySQL,Kafka,GitLab,SCALA,S3,Devops,Data Science,Data Engineer,Big Data,DataBricks,Transformation,Code Reviews,SnowFlake,Jenkins,SQL Server",Temporary,,0,0,2025-06-30T22:11:49.808Z,True
Senior Data Scientist,Blend360,Montevideo,Uruguay,"Montevideo, Uruguay","Machine Learning,Python,Generative AI,ML Ops,Cloud,AWS,GCP,Azure,Data Science,Data Engineer,Data Analysis,Big Data,DataBricks,PySpark,Deployment,Reliability,Gaming,Statistics",Full Time,,0,0,2025-06-30T22:11:34.246Z,True
Lead Data Scientist,Blend360,Montevideo,Uruguay,"Montevideo, Uruguay","Machine Learning,Python,Generative AI,ML Ops,Cloud,AWS,GCP,Azure,Data Science,Data Engineer,Data Analysis,Big Data,DataBricks,PySpark,Deployment,Reliability,Gaming,Statistics",Full Time,,0,0,2025-06-30T22:11:31.206Z,True
"Data Scientist, Remote",Experian,,USA,", USA","Machine Learning,LLMs,Tensorflow,PyTorch,Generative AI,Hadoop,Pandas,Keras,RNNs,Scikit-learn,MongoDB,Data Science,Deep Learning,Data Analysis,Hive,Reinforcement Learning,PySpark,Information Retrieval,CNNS,Support Vector Machines,Research,Computer Science,Storage,NOSQL,Quantitative",Full Time,"$133,109-$239,596 annually",133109,239596,2025-06-30T22:11:18.332Z,True
"Data Scientist, Linguist - (Logistics Service, AI Autopilot)",Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Python,SQL,NLP,LLMs,Generative AI,Pandas,Transformers,Data Science,Data Analysis,Jupyter Notebook,BERT,Product Management",Full Time,,0,0,2025-06-30T22:11:03.25Z,True
AI Solutions Architect,Talan,Warsaw,Poland,"Warsaw, Poland","Python,SQL,Generative AI,Cloud,Java,Agile,API,AWS,Rest,Docker,Azure,Kafka,Scrum,Data Science,Big Data,Architecture,Security,Transformation,Microservices,Jira,SalesForce,Oracle,Confluence,Spring Boot",Full Time,,0,0,2025-06-30T22:10:56.638Z,True
AI Analyst,Talan,Warsaw,Poland,"Warsaw, Poland","Python,Generative AI,Cloud,Java,Agile,AWS,Docker,Azure,Scrum,Data Science,Big Data,RAG,Architecture,Transformation,Jira,SalesForce,Oracle,Confluence,Spring Boot",Full Time,,0,0,2025-06-30T22:10:50.09Z,True
Team Leader – AI Solutions,Talan,Warsaw,Poland,"Warsaw, Poland","Testing,Python,SQL,Generative AI,Cloud,Java,Agile,CICD,AWS,Docker,Azure,Scrum,Data Science,Big Data,Architecture,Deployment,Transformation,Jira,SalesForce,Oracle,Confluence,Spring Boot",Full Time,,0,0,2025-06-30T22:10:40.506Z,True
AI Developer with Ops Skills,Talan,Warsaw,Poland,"Warsaw, Poland","Testing,Backend,Python,SQL,Generative AI,Cloud,Java,Agile,API,CICD,Scripting,AWS,Docker,Terraform,Scrum,Devops,Data Science,Big Data,Ansible,Architecture,Deployment,Transformation,Microservices,Jira,SalesForce,Elasticsearch,Oracle,Confluence,Grafana,Spring Boot",Full Time,,0,0,2025-06-30T22:10:34.034Z,True
Security Manager – AI Security Engineer,Talan,Warsaw,Poland,"Warsaw, Poland","Python,Generative AI,Java,Agile,API,AWS,Docker,Azure,Scrum,Data Science,Big Data,Architecture,Deployment,Transformation,Microservices,Jira,SalesForce,Oracle,Confluence,Spring Boot",Full Time,,0,0,2025-06-30T22:10:27.655Z,True
"Pre-Sales Engineer – Cloud Data Warehouse, Data Engineering & AI - US Based - Remote","CoEnterprise, LLC","New York, NY",USA,"New York, NY, USA","Machine Learning,Tensorflow,PyTorch,Agile,GCP,Azure,Tableau,Devops,Data Science,Data Engineer,Big Data,Data Architect,Data Infrastructure,DataBricks,Anomaly Detection,Computer Science,Architecture,Product Management,Automation,Deployment,Storage,Gaming,SnowFlake,Power BI,RedShift,Looker,BigQuery",Full Time,,0,0,2025-06-30T22:10:11.736Z,True
AI Product Manager GTM,Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Data Science,Computer Science,Architecture,Product Management,Deployment,Transformation,SME,SalesForce",Full Time,"$150,000-$210,000 annually",150000,210000,2025-06-30T22:10:04.525Z,True
Microsoft Business Intelligence Expert - MS Fabric,Devoteam S Team GmbH,Machelen,Belgium,"Machelen, Belgium","Machine Learning,Python,Cloud,GO,Agile,AWS,GCP,Git,SCALA,Data Science,Data Engineer,Database,Data Governance,DataBricks,Data Factory,Architecture,Security,Automation,Transformation,Storage,Power BI",Full Time,,0,0,2025-06-30T22:09:55.857Z,True
Post-Doc in Artificial Intelligence for Breast Cancer Image Analysis (m/f/d) ,Robert Bosch Krankenhaus GmbH,Stuttgart,Germany,"Stuttgart, Germany","Machine Learning,Python,Tensorflow,PyTorch,Data Science,Deep Learning,Computer Vision,Research,Linux,Unix",Full Time,,0,0,2025-06-30T22:09:52.824Z,True
Ingénieur Développeur Scientifique - Nucléaire - Aix-en-Provence,Sopra Steria,,France,", France","CICD,Vue.js,Devops,Data Science,Data Engineer,Transformation,Jenkins",Temporary,,0,0,2025-06-30T22:09:00.256Z,True
Senior Software Engineer,Blend360,Montevideo,Uruguay,"Montevideo, Uruguay","Machine Learning,Backend,Python,Java,AWS,Kubernetes,GCP,Azure,SCALA,Devops,Data Science,Data Engineer,Big Data,Computer Science,Product Management,Automation,Reliability,Debugging,Microservices,Gaming,Airflow",Full Time,,0,0,2025-06-30T22:07:32.646Z,True
Data Analyst,Inetum,Casablanca,Maroc,"Casablanca, Maroc","Agile,Data Science",Temporary,,0,0,2025-06-30T22:06:46.489Z,True
Staff Software Engineer (Salesforce/Sales Cloud),NBCUniversal,,USA,", USA","Testing,Frontend,Cloud,JavaScript,CSS,HTML,Agile,API,CICD,AWS,Rest,GitHub,Kafka,Angular,UI,React,Data Science,Data Engineer,Data Analysis,Data Architect,Lightning,IOS,Computer Science,Architecture,Product Management,Deployment,Debugging,SalesForce,Jenkins",Full Time,"$130,000-$170,000 annually.",130000,170000,2025-06-30T22:02:55.816Z,True
Senior Machine Learning Engineer,carsales,Sydney,Australia,"Sydney, Australia","Machine Learning,Python,Cloud,Feature Engineering,Data Science,Research,IOS,Deployment,Product Development,Product Design",Full Time,,0,0,2025-06-30T22:02:31.739Z,True
Machine Learning Engineer,Accesa,,Romania,", Romania","Machine Learning,Python,ML Ops,Pandas,Feature Engineering,XGBoost,Scikit-learn,Explainable Ai,Data Science,Forecasting,NumPy,Anomaly Detection,MLFlow,Support Vector Machines,Architecture,Deployment,Transformation,Statistics",Full Time,,0,0,2025-06-30T22:02:16.384Z,True
Engineering Lead I - Machine Learning Platform ,Wise,London,,"London, ","Machine Learning,Python,Cloud,Java,Agile,AWS,Rest,GCP,Terraform,Kafka,Data Science,Ansible,Security,Infrastructure,Automation,UX",Full Time,,0,0,2025-06-30T22:01:57.6Z,True
MLOps Engineer (Machine Learning) (Remote),Experian,,USA,", USA","Machine Learning,NLP,Tensorflow,ML Ops,SageMaker,Agile,CICD,AWS,Kubernetes,Docker,Terraform,S3,KubeFlow,Devops,Data Science,MLFlow,Computer Science,Security,Infrastructure,Automation,Deployment,Airflow,Lambda",Full Time,"$133,109-$239,596 annually",133109,239596,2025-06-30T22:00:46.3Z,True
Machine Learning Engineer,Blend360,Montevideo,,"Montevideo, ","Machine Learning,Python,NLP,LLMs,Cloud,AWS,GCP,Azure,Data Science,Computer Vision,DataBricks,Research,AD,Computer Science,SnowFlake",Full Time,,0,0,2025-06-30T22:00:19.899Z,True
Senior Manager - Insurance Client Solutions (Remote),Zesty.ai,,Canada,", Canada","GO,Data Science,Computer Vision,IOS,Product Management,Transformation,Project Management,Mathematics,JSON",Remote,,0,0,2025-06-30T13:53:19.888Z,True
Senior Manager - Insurance Client Solutions (Remote),Zesty.ai,"Chicago, IL",USA,"Chicago, IL, USA","GO,Data Science,Computer Vision,IOS,Product Management,Transformation,Project Management,Mathematics,JSON",Remote,,0,0,2025-06-30T13:53:16.65Z,True
Senior Manager - Insurance Client Solutions (Remote),Zesty.ai,,USA,", USA","GO,Data Science,Computer Vision,IOS,Product Management,Transformation,Project Management,Mathematics,JSON",Remote,,0,0,2025-06-30T13:53:13.465Z,True
Senior Manager - Insurance Client Solutions (Remote),Zesty.ai,"Boston, MA",USA,"Boston, MA, USA","GO,Data Science,Computer Vision,IOS,Product Management,Transformation,Project Management,Mathematics,JSON",Remote,,0,0,2025-06-30T13:53:10.169Z,True
Senior Manager - Insurance Client Solutions (Remote),Zesty.ai,Vancouver,Canada,"Vancouver, Canada","GO,Data Science,Computer Vision,IOS,Product Management,Transformation,Project Management,Mathematics,JSON",Remote,,0,0,2025-06-30T13:53:06.888Z,True
Senior Manager - Insurance Client Solutions (Remote),Zesty.ai,Toronto,Canada,"Toronto, Canada","GO,Data Science,Computer Vision,IOS,Product Management,Transformation,Project Management,Mathematics,JSON",Remote,,0,0,2025-06-30T13:53:03.69Z,True
Manager - Operational Data Sciences,InMobi,Bangalore,India,"Bangalore, India","Testing,Python,SQL,Tableau,Data Science,Data Engineer,Data Analysis,Statistics,Mathematics,Power BI,JSON,Looker",Full Time,,0,0,2025-06-30T13:38:32.346Z,True
Big Data Developer ,Nexxen,Tel Aviv,Israel,"Tel Aviv, Israel","SQL,Hadoop,API,Kubernetes,Kafka,GitLab,Data Science,Data Engineer,Big Data,Research,Computer Science,Architecture,Infrastructure,NOSQL,Mathematics,JSON,Grafana",Remote,,0,0,2025-06-30T13:15:24.669Z,True
"Team Lead, Data Science",Recorded Future,"Boston, MA",USA,"Boston, MA, USA","Machine Learning,Python,Cloud,GO,Agile,API,AWS,Rest,GCP,Azure,Kafka,MongoDB,Django,Scrum,Data Science,Data Engineer,Computer Science,NOSQL,Statistics,Mathematics,JSON",Full Time,,0,0,2025-06-30T13:05:27.845Z,True
Head of Data - Engineering,BlaBlaCar,,France,", France","S3,Data Science,Google Analytics",Remote,,0,0,2025-06-29T05:24:51.102Z,True
VP of Software Development - Data Integrations,Cognite,Bangalore,India,"Bangalore, India","Machine Learning,Testing,Generative AI,GO,S3,Data Science,Data Integrations,Research,Computer Science,Architecture,Google Analytics,SAAS,Transformation,Reliability,SME,UX",Full Time,,0,0,2025-06-29T05:20:20.312Z,True
"Director of Data Analytics, Finance ",Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Generative AI,GCP,Tableau,Data Science,Data Engineer,Data Architect,Forecasting,Architecture,Product Management,Statistics",Full Time,"$241,000-$314,000 annually.",241000,314000,2025-06-28T22:02:13.257Z,True
Senior Data Scientist - ML & AI,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,SQL,LLMs,ML Ops,Data Mining,Java,GO,RNNs,Agile,API,AWS,Docker,Azure,Kafka,Redis,Data Science,Deep Learning,Big Data,Neural networks,Clustering,Anomaly Detection,Decision Trees,Computer Science,Architecture,Infrastructure,Deployment,MBA,Distributed Systems,NOSQL,Quantitative,Linux,Statistics,DynamoDB",Full Time,,0,0,2025-06-28T22:01:37.534Z,True
Solutions Architect - Healthcare/Life Sciences Team (HLS),Databricks,"Boston, MA",USA,"Boston, MA, USA","Machine Learning,Python,SQL,Cloud,Data Science,Data Engineer,Big Data,DataBricks,MLFlow,Computer Science,Transformation",Remote,,0,0,2025-06-28T18:01:32.274Z,True
Lead AI/ML Engineer (P2122),84.51,"Chicago, IL",USA,"Chicago, IL, USA","Machine Learning,Tensorflow,PyTorch,Generative AI,ML Ops,Embeddings,API,CICD,QA,Docker,Azure,Devops,Data Science,Deep Learning,Research,Computer Science,Reliability,Project Management,Statistics,Mathematics,JSON",Remote,"$91,000-$218,750 annually",91000,218750,2025-06-28T13:52:14.867Z,True
Senior Data Scientist,Ocrolus Inc.,,United States,", United States","Machine Learning,Full Stack,Python,SQL,NLP,LLMs,Pandas,Feature Engineering,HuggingFace,Scikit-learn,API,CICD,AWS,Rest,Git,PostGres,S3,Data Science,Data Engineer,Data Exploration,IOS,Computer Science,Deployment,Product Development,Quantitative,SnowFlake,Statistics,Mathematics,Flow,JSON","Remote,Full Time",$150000-$150000 annually.,150000,150000,2025-06-28T13:33:12.924Z,True
Software Engineer,NT Concepts,,USA,", USA","Machine Learning,Testing,Python,PyTorch,ML Ops,Cloud,Java,GO,C#,Agile,CICD,AWS,Rest,Docker,GCP,Azure,PostGres,MySQL,Redis,Data Science,Database,Security,Automation,Deployment,Transformation,Microservices,Code Reviews,NOSQL,Software Design,Linux,Mathematics,SQL Server,JSON,MS SQL","Remote,Full Time",,0,0,2025-06-28T13:14:51.39Z,True
Machine Learning Engineer,NT Concepts,,USA,", USA","Machine Learning,Python,Tensorflow,PyTorch,ML Ops,Cloud,Data Mining,Agile,CICD,Scripting,AWS,Kubernetes,Docker,GCP,Azure,Scrum,KubeFlow,Data Science,Computer Vision,NumPy,MLFlow,Research,Architecture,Security,Automation,Transformation,Statistics,Mathematics,JSON","Remote,Full Time",,0,0,2025-06-28T13:14:47.946Z,True
Senior Data Engineer II,Life360,,Canada,", Canada","Machine Learning,Python,SQL,ML Ops,Cloud,AWS,Data Science,Data Engineer,Data Analysis,Database,Data Architect,Data Infrastructure,DataBricks,Computer Science,Architecture,Transformation,Storage,Open Source,Mathematics,JSON",Remote,"$142,000-$209,000 annually",142000,209000,2025-06-28T13:05:54.282Z,True
Senior Product Analyst,SmarterDx,,USA,", USA","Testing,Python,SQL,Pandas,Git,Data Science,NumPy,Product Management,Product Development,SnowFlake,Statistics,Mathematics,Airflow,JSON",Remote,"$150,000-$180,000 annually",150000,180000,2025-06-28T12:27:05.553Z,True
Analyste de Donnée Senior I // Senior Data Analyst I (6 month contract),Mistplay,Montreal,Canada,"Montreal, Canada","Machine Learning,Testing,Python,SQL,Hadoop,Cloud,AWS,Azure,Tableau,S3,Data Science,DataBricks,Hive,IOS,AD,Computer Science,Google Analytics,Quantitative,UX,Gaming,Statistics,Mathematics","Full Time,Freelancer,Temporary",,0,0,2025-06-28T05:45:22.348Z,True
Data Science Trainee,Sword Health,,Portugal,", Portugal","Machine Learning,Python,SQL,API,S3,Data Science,Data Engineer,Research,IOS,Google Analytics,Infrastructure,Statistics","Remote,Internship",,0,0,2025-06-28T05:29:21.712Z,True
Algorithms Engineer Trainee,Sword Health,,Portugal,", Portugal","Testing,Python,API,S3,Data Science,Data Analysis,Computer Vision,Computer Science,Google Analytics,Automation,UX,Mathematics","Remote,Internship",,0,0,2025-06-28T05:29:14.797Z,True
Data Visualization Developer,Improvado,Buenos Aires,Brazil:Ecuador:Colombia:Chile:Uruguay:Mexico,"Buenos Aires, Brazil:Ecuador:Colombia:Chile:Uruguay:Mexico","SQL,Agile,Docker,Tableau,S3,R,Data Science,Data Analysis,Computer Science,Google Analytics,Automation,Power BI,Looker","Remote,Full Time,Freelancer",,0,0,2025-06-28T05:11:57.266Z,True
MLOps and DevOps Engineer,Hakk,Heredia,Costa Rica,"Heredia, Costa Rica","Machine Learning,Python,ML Ops,SageMaker,CICD,Scripting,AWS,Kubernetes,Docker,Terraform,S3,Devops,Data Science,Data Engineer,Data Architect,MLFlow,Vertex AI,Architecture,Google Analytics,Automation,Deployment,Storage,SnowFlake,Bash,Lambda",Full Time,,0,0,2025-06-28T04:36:25.745Z,True
Staff Data Engineer,Visa,Bangalore,India,"Bangalore, India","Machine Learning,Testing,Python,SQL,Tensorflow,Hadoop,ML Ops,Cloud,Pandas,Java,GO,Feature Engineering,SageMaker,Scripting,AWS,Kubernetes,Docker,Kafka,Tableau,Redis,S3,Rust,Devops,Data Science,Data Engineer,Big Data,Data Architect,Hive,Core ML,Research,Computer Science,Architecture,Deployment,Reliability,NOSQL,Quantitative,Statistics,Flow,Airflow,Unix,Power BI,EC2",Full Time,,0,0,2025-06-27T22:14:46.854Z,True
Senior Data Engineer,Visa,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Hadoop,ML Ops,Pandas,Java,GO,C++,Scikit-learn,Kafka,Apache,Rust,Data Science,Data Engineer,Big Data,Data Architect,Data Governance,HDFS,MapReduce,Research,Architecture,Infrastructure,Deployment,Storage,Linux,Flow,Airflow,Unix",Full Time,,0,0,2025-06-27T22:14:43.761Z,True
Lead Data Engineer ,Devoteam S Team GmbH,,Luxembourg,", Luxembourg","Machine Learning,Python,Tensorflow,PyTorch,Hadoop,Cloud,Pandas,Scikit-learn,Agile,GCP,Azure,PostGres,MySQL,Kafka,MongoDB,S3,Dagster,Data Science,Data Engineer,Database,Data Architect,Data Infrastructure,DataBricks,NumPy,Architecture,Security,Storage,NOSQL,SnowFlake,Airflow,SQL Server,RedShift,BigQuery",Temporary,,0,0,2025-06-27T22:14:16.885Z,True
Stage Innovation : Ingénieur Data Analyst / Data Visualisation,ALTEN,,France,", France","Data Science,Power BI",Stage,,0,0,2025-06-27T22:13:41.701Z,True
Business Analyst Data (F/H),ALTEN,,France,", France","Machine Learning,Python,SQL,Tableau,R,Data Science,Data Engineer,Deep Learning,Big Data,Clustering,Power BI",Temporary,,0,0,2025-06-27T22:13:36.066Z,True
Senior Data Scientist ,NielsenIQ,Mumbai,India,"Mumbai, India","Python,SQL,Git,Tableau,SCALA,Data Science,Research,Automation,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-06-27T22:13:32.063Z,True
Stage Innovation : Ingénieur Data Management / Simulation,ALTEN,Toulouse,France,"Toulouse, France","Machine Learning,Python,Data Science,Clustering",Stage,,0,0,2025-06-27T22:13:25.839Z,True
SAS Data Engineer,Talan,,UK,", UK","Machine Learning,Testing,Python,SQL,Hadoop,Cloud,Agile,AWS,GCP,Azure,Tableau,SCALA,Scrum,Devops,Data Science,Data Engineer,DataBricks,Data Modelling,SnowFlake,SalesForce,Power BI,Oracle",Full Time,,0,0,2025-06-27T22:13:19.528Z,True
Tech Lead Socles Data-IA & IT4IT H/F,EPSA,Paris,France,"Paris, France","Python,Cloud,Data Lakes,JavaScript,Agile,API,CICD,Scripting,Docker,Git,PostGres,Vue.js,Scrum,Devops,Data Science,Transformation,NOSQL,Jira,Jenkins,Confluence,SQL Server",Temporary,,0,0,2025-06-27T22:12:36.929Z,True
Sr. Data Scientist,Red Gate,,USA,", USA","Machine Learning,Python,SQL,NLP,LLMs,Hadoop,ML Ops,Data Mining,Data Lakes,Kafka,R,Data Science,Data Analysis,Hive,Applied ML,Data Exploration,MapReduce,Seaborn,Security,Infrastructure,Deployment,Storage",Full Time,,0,0,2025-06-27T22:12:30.735Z,True
Sr. Manager Data Engineer,Visa,Bangalore,India,"Bangalore, India","Python,SQL,Cloud,Scripting,AWS,GCP,Azure,PostGres,Kafka,SCALA,Data Science,Data Engineer,PySpark,IOS,Architecture,Product Management,Deployment,Transformation,MBA,NOSQL,Linux,Bash,Airflow,Unix",Full Time,,0,0,2025-06-27T22:12:20.934Z,True
Stage - Data Engineer - Septembre 2025,Sienna Investment Managers,Paris,France,"Paris, France","Python,SQL,Cloud,Transformers,Data Science,Data Engineer,Data Factory,Power BI",Stage,,0,0,2025-06-27T22:12:11.854Z,True
Consultant sénior Data Product Owner (H/F),MAZARS,,France,", France","Python,SQL,Agile,API,Tableau,Scrum,Data Science,Data Engineer,Data Governance,Product Management,Power BI",Temporary,,0,0,2025-06-27T22:12:05.759Z,True
Consultant- Data Analyst,Sia,"New York, NY",USA,"New York, NY, USA","Machine Learning,Testing,Python,Generative AI,ML Ops,Cloud,Pandas,Scikit-learn,API,AWS,GCP,Azure,Git,PostGres,GitHub,Kafka,Tableau,GitLab,Data Science,Deep Learning,Data Analysis,Computer Vision,Data Governance,Forecasting,NumPy,Decision Trees,Research,IOS,Computer Science,Product Management,Deployment,Transformation,Quantitative,SnowFlake,Statistics,Mathematics,Airflow,Power BI,Oracle,SQL Server,RedShift,Looker",Full Time,"$88,000-$108,000 annually.",88000,108000,2025-06-27T22:11:53.147Z,True
Consultant(e) Data Scientist - Marketing & Stratégie,Sia,Paris,France,"Paris, France","Machine Learning,Python,SQL,NLP,Generative AI,Cloud,AWS,GCP,Azure,Tableau,Devops,Data Science,Clustering,Transformation,Power BI",Temporary,,0,0,2025-06-27T22:11:50.014Z,True
Stage de fin d’études Consultant(e) Data Science - Marketing & Stratégie,Sia,Paris,France,"Paris, France","Machine Learning,Python,SQL,NLP,Generative AI,Cloud,AWS,GCP,Azure,Tableau,Devops,Data Science,Clustering,Transformation,Power BI",Stage,,0,0,2025-06-27T22:11:45.95Z,True
Manager Data Scientist - Marketing & Stratégie ,Sia,Paris,France,"Paris, France","Machine Learning,Python,SQL,NLP,Cloud,AWS,GCP,Azure,Tableau,Data Science,Power BI",Temporary,,0,0,2025-06-27T22:11:42.763Z,True
Consultant(e) Senior Data Scientist - Marketing & Stratégie ,Sia,Paris,France,"Paris, France","Machine Learning,Python,SQL,NLP,Cloud,AWS,GCP,Azure,Tableau,Devops,Data Science,Transformation,Power BI",Temporary,,0,0,2025-06-27T22:11:38.637Z,True
